Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost Per Unit,Profit Margin,Order Month,Order Day,Order Year
9260,CA-2014-168368,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,31.180799999999998,4.0,February,Tuesday,2014
9261,CA-2017-167976,Second Class,JL-15505,Jeremy Lonsdale,Consumer,Aberdeen,South Dakota,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,6.29,26.0,November,Saturday,2017
9262,CA-2017-111388,Premium First Class,SU-20665,Stephanie Ulpright,Home Office,Seattle,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,72.8919,-1.25,September,Saturday,2017
9263,CA-2015-124499,Standard Class,FM-14380,Fred McMath,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,118.29090000000001,8.999999999999998,October,Friday,2015
9264,CA-2015-124499,Standard Class,FM-14380,Fred McMath,Consumer,Detroit,Michigan,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982,43.18560000000001,20.0,October,Friday,2015
9265,US-2017-128118,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Memphis,Tennessee,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,6.484999999999999,-66.66666666666666,November,Friday,2017
9266,US-2017-128118,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Memphis,Tennessee,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318,5.79,37.5,November,Friday,2017
9267,CA-2014-125759,First Class,NM-18445,Nathan Mautz,Home Office,North Las Vegas,Nevada,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.0,5.5328,4.5136,38.0,February,Saturday,2014
9268,CA-2015-151869,Premium First Class,CS-11950,Carlos Soltero,Consumer,Freeport,New York,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388,95.74319999999999,6.666666666666667,September,Friday,2015
9269,CA-2015-151869,Premium First Class,CS-11950,Carlos Soltero,Consumer,Freeport,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.6192,3.4736,48.0,September,Friday,2015
9270,US-2017-102183,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308,2.9796,35.0,August,Monday,2017
9271,US-2017-102183,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238,475.4046999999999,33.75,August,Monday,2017
9272,CA-2016-100510,Standard Class,HM-14860,Harry Marie,Corporate,New York City,New York,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0.0,4.4088,1.8703999999999998,44.00000000000001,May,Thursday,2016
9273,CA-2016-100510,Standard Class,HM-14860,Harry Marie,Corporate,New York City,New York,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.0,303.3408,82.15480000000001,48.0,May,Thursday,2016
9274,CA-2017-146983,Standard Class,AH-10210,Alan Hwang,Consumer,Henderson,Kentucky,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0.0,757.4112,273.50960000000003,48.0,September,Saturday,2017
9275,US-2014-134054,Premium First Class,FC-14335,Fred Chung,Corporate,Albuquerque,New Mexico,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0.0,112.574,20.468,44.0,October,Friday,2014
9276,CA-2016-113236,Second Class,CP-12085,Cathy Prescott,Corporate,Delray Beach,Florida,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528,28.4752,7.5,May,Thursday,2016
9277,CA-2016-113236,Second Class,CP-12085,Cathy Prescott,Corporate,Delray Beach,Florida,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98,17.97,25.0,May,Thursday,2016
9278,CA-2017-122539,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,2.6892,32.5,December,Friday,2017
9279,CA-2017-122539,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007,1.9430999999999998,-70.0,December,Friday,2017
9280,CA-2017-122539,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498,213.73499999999999,-7.142857142857144,December,Friday,2017
9281,CA-2016-166772,Standard Class,HJ-14875,Heather Jas,Home Office,Seattle,Washington,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0.0,40.97,61.455,25.0,September,Tuesday,2016
9282,US-2017-152898,Standard Class,CB-12025,Cassandra Brandow,Consumer,Richmond,Virginia,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0.0,20.37,9.506,30.0,September,Monday,2017
9283,CA-2016-160486,Standard Class,EH-14185,Evan Henry,Consumer,West Palm Beach,Florida,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784,11.7364,35.0,December,Friday,2016
9284,CA-2017-102218,Second Class,LW-17215,Luke Weiss,Consumer,Fort Collins,Colorado,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,3.8743,33.75,September,Saturday,2017
9285,CA-2014-161032,Standard Class,MK-17905,Michael Kennedy,Corporate,Franklin,Wisconsin,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.0,43.2234,116.5722,11.0,November,Tuesday,2014
9286,CA-2015-102778,First Class,JH-15820,John Huston,Consumer,Monroe,North Carolina,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712,13.404799999999998,26.250000000000007,November,Saturday,2015
9287,CA-2017-154011,Standard Class,DB-13270,Deborah Brumfield,Home Office,Dallas,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208,5.9696,-160.0,June,Monday,2017
9288,CA-2017-154011,Standard Class,DB-13270,Deborah Brumfield,Home Office,Dallas,Texas,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615,180.81550000000001,-18.571428571428573,June,Monday,2017
9289,US-2017-165456,First Class,TB-21625,Trudy Brown,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188,182.45579999999998,-1.4285714285714286,November,Thursday,2017
9290,CA-2014-111857,Second Class,NM-18445,Nathan Mautz,Home Office,San Francisco,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0.0,22.9877,25.922299999999996,47.0,April,Wednesday,2014
9291,CA-2014-163650,First Class,TT-21220,Thomas Thornton,Consumer,Dover,Delaware,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0.0,2.8536,2.3287999999999998,29.000000000000004,September,Tuesday,2014
9292,CA-2014-163650,First Class,TT-21220,Thomas Thornton,Consumer,Dover,Delaware,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0.0,15.525,6.325,45.0,September,Tuesday,2014
9293,CA-2017-124114,Premium First Class,RS-19765,Roland Schwarz,Corporate,Waco,Texas,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452,1.5012,-170.0,March,Thursday,2017
9294,US-2017-116505,Second Class,TB-21625,Trudy Brown,Consumer,Hagerstown,Maryland,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0.0,20.586,3.8689999999999998,47.0,November,Friday,2017
9295,CA-2017-161340,Standard Class,AM-10360,Alice McCarthy,Corporate,Cleveland,Ohio,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286,2.9477999999999995,36.25,May,Sunday,2017
9296,CA-2017-161340,Standard Class,AM-10360,Alice McCarthy,Corporate,Cleveland,Ohio,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,45.2244,-56.00000000000001,May,Sunday,2017
9297,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848,16.5696,20.0,April,Saturday,2015
9298,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768,55.0728,10.0,April,Saturday,2015
9299,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058,22.615400000000005,8.75,April,Saturday,2015
9300,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992,5.605600000000001,-160.0,April,Saturday,2015
9301,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1,0.3,-20.245,76.931,-35.714285714285715,April,Saturday,2015
9302,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2,0.2,6.123,45.9225,6.25,April,Saturday,2015
9303,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,2.3287999999999998,11.25,April,Saturday,2015
9304,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432,3.3695999999999997,35.0,April,Saturday,2015
9305,US-2015-163433,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878,3.7638,-154.99999999999997,April,Saturday,2015
9306,CA-2015-137603,Standard Class,MH-17290,Marc Harrigan,Home Office,Santa Fe,New Mexico,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,5,0.0,2.184,1.2432,26.0,September,Saturday,2015
9307,CA-2014-128237,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9024,2.3287999999999998,29.000000000000004,March,Tuesday,2014
9308,CA-2014-128237,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,5.58,25.0,March,Tuesday,2014
9309,CA-2014-128237,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0.0,15.918,7.390499999999999,35.0,March,Tuesday,2014
9310,CA-2014-128237,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0.0,9.9216,2.5864000000000003,38.99999999999999,March,Tuesday,2014
9311,US-2016-102141,Standard Class,KD-16615,Ken Dana,Corporate,New York City,New York,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,8,0.2,45.84,12.605999999999998,31.250000000000007,August,Friday,2016
9312,CA-2017-148642,Standard Class,DW-13540,Don Weiss,Consumer,Dallas,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,1.6016,35.0,March,Monday,2017
9313,CA-2017-148642,Standard Class,DW-13540,Don Weiss,Consumer,Dallas,Texas,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616,14.6816,7.5,March,Monday,2017
9314,CA-2015-111948,Premium First Class,AG-10495,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.1296,43.0272,27.999999999999996,November,Wednesday,2015
9315,CA-2015-111948,Premium First Class,AG-10495,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908,38.53360000000001,37.77777777777778,November,Wednesday,2015
9316,CA-2016-161907,Standard Class,JH-16180,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158,48.83259999999999,-23.333333333333336,April,Tuesday,2016
9317,CA-2016-161907,Standard Class,JH-16180,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516,233.1589,-21.250000000000004,April,Tuesday,2016
9318,CA-2017-124940,Standard Class,DK-13090,Dave Kipp,Consumer,Carrollton,Texas,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1,0.2,-2.994,50.898,-6.25,February,Tuesday,2017
9319,US-2017-108343,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0.0,6.4128,3.4736,48.0,July,Thursday,2017
9320,US-2017-108343,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2,0.1,25.4744,69.1448,15.555555555555554,July,Thursday,2017
9321,US-2017-108343,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4,0.0,31.2664,38.163399999999996,17.0,July,Thursday,2017
9322,US-2016-111563,Standard Class,SM-20005,Sally Matthias,Consumer,Houston,Texas,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,0.6,-5.688,5.688,-50.0,November,Friday,2016
9323,US-2016-111563,Standard Class,SM-20005,Sally Matthias,Consumer,Houston,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,37.6012,-127.50000000000001,November,Friday,2016
9324,CA-2017-121853,Standard Class,DB-13660,Duane Benoit,Consumer,Los Angeles,California,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0.0,97.0784,14.245199999999999,46.0,September,Saturday,2017
9325,CA-2017-121853,Standard Class,DB-13660,Duane Benoit,Consumer,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816,267.66720000000004,10.0,September,Saturday,2017
9326,CA-2017-121853,Standard Class,DB-13660,Duane Benoit,Consumer,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712,16.415999999999997,32.5,September,Saturday,2017
9327,US-2017-130687,First Class,PF-19225,Phillip Flathmann,Consumer,Edmonds,Washington,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0.0,34.8128,11.536799999999998,43.00000000000001,September,Thursday,2017
9328,US-2017-130687,First Class,PF-19225,Phillip Flathmann,Consumer,Edmonds,Washington,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2,0.2,34.1784,210.7668,7.500000000000001,September,Thursday,2017
9329,US-2017-130687,First Class,PF-19225,Phillip Flathmann,Consumer,Edmonds,Washington,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0.0,7.2744,18.7056,27.999999999999996,September,Thursday,2017
9330,CA-2015-164497,First Class,AJ-10945,Ashley Jarboe,Consumer,San Francisco,California,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0.0,15.3952,7.4712,34.0,November,Saturday,2015
9331,US-2015-153283,Standard Class,EB-14110,Eugene Barchas,Consumer,New York City,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,0.0,7.3132,4.1234,47.0,November,Thursday,2015
9332,CA-2016-108056,Standard Class,ES-14080,Erin Smith,Corporate,Springfield,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,261.34,8.75,September,Thursday,2016
9333,CA-2017-127726,Second Class,SS-20410,Shahid Shariari,Consumer,Georgetown,Kentucky,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,0.0,50.8768,36.2008,26.0,September,Monday,2017
9334,CA-2017-127726,Second Class,SS-20410,Shahid Shariari,Consumer,Georgetown,Kentucky,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0.0,6.674,1.8814999999999997,47.0,September,Monday,2017
9335,CA-2017-110198,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176,110.02319999999999,-5.0,May,Monday,2017
9336,CA-2017-110198,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4976,1.5551999999999997,32.5,May,Monday,2017
9337,CA-2017-130715,Standard Class,CY-12745,Craig Yedwab,Corporate,San Francisco,California,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771,1.8257999999999996,49.00000000000001,September,Saturday,2017
9338,CA-2014-155264,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1,0.2,1.122,1.8699999999999999,37.50000000000001,October,Sunday,2014
9339,CA-2014-155264,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,0.2,7.0224,2.1736,35.0,October,Sunday,2014
9340,CA-2014-155264,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0.0,68.9631,25.922299999999996,47.0,October,Sunday,2014
9341,CA-2014-155264,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0.0,9.0,1.95,48.0,October,Sunday,2014
9342,CA-2014-155264,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576,35.2728,10.0,October,Sunday,2014
9343,CA-2016-119123,Standard Class,DB-13360,Dennis Bolton,Home Office,Riverside,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194,4.569999999999999,37.5,March,Sunday,2016
9344,CA-2017-109085,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.393,112.47260000000001,-23.333333333333332,February,Friday,2017
